GeoFips,GeoName,LineCode,Description,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,rpp_change_20_22,msa,state,msa_short
28020,"kalamazoo-portage, mi (metropolitan statistical area)",4.0,  rpps: services: utilities,93.326,101.291,102.841,104.957,106.957,106.484,98.284,97.263,96.9,100.796,104.52,101.408,105.551,104.993,97.766,-7.375581472463545,kalamazoo-portage,mi,kalamazoo
28020,"kalamazoo-portage, mi (metropolitan statistical area)",5.0,  rpps: services: other,100.171,99.777,99.242,97.004,97.109,97.972,96.634,95.049,96.387,95.282,96.371,98.501,97.754,97.812,98.0,0.25165210630766527,kalamazoo-portage,mi,kalamazoo
28100,"kankakee, il (metropolitan statistical area)",1.0,rpps: all items,99.364,98.199,99.182,100.031,99.215,98.546,97.675,96.512,97.644,98.313,93.464,94.315,90.494,91.849,91.987,1.6498331381085984,kankakee,il,kankakee
28100,"kankakee, il (metropolitan statistical area)",2.0,  rpps: goods,104.649,106.364,104.95,105.968,103.289,101.596,101.74,99.25,99.095,102.148,97.525,96.4,94.018,94.616,90.472,-3.7716182007700723,kankakee,il,kankakee
28100,"kankakee, il (metropolitan statistical area)",3.0,  rpps: services: housing,84.094,75.607,81.168,79.871,84.119,85.195,85.249,81.514,81.706,76.73,78.748,80.836,68.426,71.507,76.579,11.915061526320391,kankakee,il,kankakee
28100,"kankakee, il (metropolitan statistical area)",4.0,  rpps: services: utilities,98.051,92.174,89.992,91.129,87.271,80.312,90.219,92.904,93.54,93.869,92.762,88.418,89.149,91.947,95.43,7.045508081975127,kankakee,il,kankakee
28100,"kankakee, il (metropolitan statistical area)",5.0,  rpps: services: other,101.754,103.098,102.892,104.365,103.471,102.674,100.041,100.316,102.821,104.075,96.29,98.429,97.81,97.879,97.93,0.1226868418362177,kankakee,il,kankakee
28140,"kansas city, mo-ks (metropolitan statistical area)",1.0,rpps: all items,93.021,94.856,95.907,96.528,96.808,95.784,97.071,98.576,97.226,96.832,94.279,95.02,95.142,93.644,92.149,-3.145824136553778,kansas city,mo-ks,kansas city
28140,"kansas city, mo-ks (metropolitan statistical area)",2.0,  rpps: goods,92.434,98.926,95.986,96.639,97.808,97.495,97.411,98.804,97.879,97.902,95.089,97.159,95.866,94.046,93.729,-2.229153192998561,kansas city,mo-ks,kansas city
28140,"kansas city, mo-ks (metropolitan statistical area)",3.0,  rpps: services: housing,88.787,85.348,88.251,87.309,85.297,86.939,84.135,87.089,85.254,85.369,83.266,84.642,87.543,84.829,85.603,-2.216053824977453,kansas city,mo-ks,kansas city
28140,"kansas city, mo-ks (metropolitan statistical area)",4.0,  rpps: services: utilities,86.258,88.779,90.27,90.399,85.612,86.051,83.811,95.389,95.761,100.979,99.169,97.905,98.746,96.692,100.479,1.7550077977842182,kansas city,mo-ks,kansas city
28140,"kansas city, mo-ks (metropolitan statistical area)",5.0,  rpps: services: other,95.178,95.461,98.617,99.656,100.475,98.039,101.912,102.178,100.581,99.321,96.712,96.669,96.935,95.805,92.407,-4.671171403517827,kansas city,mo-ks,kansas city
28420,"kennewick-richland, wa (metropolitan statistical area)",1.0,rpps: all items,94.086,98.091,96.276,101.056,99.342,98.204,98.704,97.66,97.249,98.556,101.093,102.442,99.707,100.473,104.431,4.7378819942431365,kennewick-richland,wa,kennewick
28420,"kennewick-richland, wa (metropolitan statistical area)",2.0,  rpps: goods,95.381,101.407,97.814,99.227,99.66,97.752,96.064,94.967,93.878,99.514,104.713,104.642,104.231,106.444,109.198,4.765376903224568,kennewick-richland,wa,kennewick
28420,"kennewick-richland, wa (metropolitan statistical area)",3.0,  rpps: services: housing,85.306,88.752,85.038,101.033,90.899,91.353,95.982,94.597,95.994,94.41,89.845,103.227,91.034,95.701,101.277,11.251839971878633,kennewick-richland,wa,kennewick
28420,"kennewick-richland, wa (metropolitan statistical area)",4.0,  rpps: services: utilities,72.118,72.959,81.222,82.349,85.937,81.83,82.42,84.682,82.956,79.597,85.349,87.822,87.588,88.535,82.127,-6.234872356943872,kennewick-richland,wa,kennewick
28420,"kennewick-richland, wa (metropolitan statistical area)",5.0,  rpps: services: other,98.101,100.998,99.96,103.47,102.69,101.704,102.322,100.99,100.585,100.661,103.783,101.849,100.72,98.941,104.017,3.2734312946783133,kennewick-richland,wa,kennewick
28660,"killeen-temple, tx (metropolitan statistical area)",1.0,rpps: all items,94.422,91.935,94.157,95.293,94.077,95.08,95.227,94.553,95.144,94.152,91.963,91.945,91.966,93.367,91.588,-0.41102146445425497,killeen-temple,tx,killeen
28660,"killeen-temple, tx (metropolitan statistical area)",2.0,  rpps: goods,96.953,95.012,96.524,96.655,96.858,96.958,97.189,96.482,96.866,96.851,94.361,96.12,96.3,96.283,93.574,-2.830737279335409,killeen-temple,tx,killeen
28660,"killeen-temple, tx (metropolitan statistical area)",3.0,  rpps: services: housing,78.91,73.179,77.012,82.012,76.074,80.826,80.211,77.996,76.635,77.516,74.932,74.149,70.498,77.376,74.626,5.855485261993247,killeen-temple,tx,killeen
28660,"killeen-temple, tx (metropolitan statistical area)",4.0,  rpps: services: utilities,100.103,94.398,94.883,89.737,88.259,89.427,92.984,90.486,86.136,81.694,83.129,85.132,85.105,84.783,85.952,0.995241172669049,killeen-temple,tx,killeen
28660,"killeen-temple, tx (metropolitan statistical area)",5.0,  rpps: services: other,98.209,97.651,99.495,100.387,100.527,100.1,100.184,100.822,102.048,100.182,97.839,96.876,99.354,98.246,97.145,-2.223362924492223,killeen-temple,tx,killeen
28700,"kingsport-bristol, tn-va (metropolitan statistical area)",1.0,rpps: all items,89.549,88.345,87.919,89.787,89.867,88.512,88.349,89.208,88.91,88.769,85.106,86.598,83.51,85.517,86.23,3.257094958687581,kingsport-bristol,tn-va,kingsport
28700,"kingsport-bristol, tn-va (metropolitan statistical area)",2.0,  rpps: goods,97.385,95.242,96.821,96.754,97.035,97.115,97.515,96.378,97.118,97.032,92.929,94.686,94.443,94.228,94.534,0.09635441483223552,kingsport-bristol,tn-va,kingsport
28700,"kingsport-bristol, tn-va (metropolitan statistical area)",3.0,  rpps: services: housing,62.059,61.891,55.127,58.589,58.584,54.482,54.117,57.279,55.626,54.637,55.375,57.289,49.787,54.547,53.872,8.204953100206883,kingsport-bristol,tn-va,kingsport
28700,"kingsport-bristol, tn-va (metropolitan statistical area)",4.0,  rpps: services: utilities,81.714,83.107,84.282,86.118,85.93,83.994,85.65,85.059,84.035,81.623,80.11,78.782,76.689,77.988,80.395,4.832505313669501,kingsport-bristol,tn-va,kingsport
28700,"kingsport-bristol, tn-va (metropolitan statistical area)",5.0,  rpps: services: other,98.243,97.72,99.779,101.415,101.392,100.391,100.164,101.104,102.59,100.687,95.116,95.802,95.126,95.425,97.047,2.019426865420592,kingsport-bristol,tn-va,kingsport
28740,"kingston, ny (metropolitan statistical area)",1.0,rpps: all items,107.413,104.446,102.949,101.642,102.125,103.606,102.46,102.556,101.335,103.003,100.85,101.817,101.712,100.04,99.392,-2.2809501337108773,kingston,ny,kingston
28740,"kingston, ny (metropolitan statistical area)",2.0,  rpps: goods,101.337,101.527,98.336,98.033,96.955,97.102,97.027,98.772,98.187,98.469,100.143,97.155,98.524,95.437,96.429,-2.126385449230643,kingston,ny,kingston
28740,"kingston, ny (metropolitan statistical area)",3.0,  rpps: services: housing,139.027,115.337,115.899,111.171,118.162,119.373,125.746,109.6,102.193,109.684,107.923,117.794,112.169,107.312,110.828,-1.1955174780910893,kingston,ny,kingston
28740,"kingston, ny (metropolitan statistical area)",4.0,  rpps: services: utilities,146.187,142.916,142.258,140.311,133.279,137.021,136.725,128.927,125.778,128.087,134.356,131.901,133.003,132.43,130.926,-1.5616189108516338,kingston,ny,kingston
28740,"kingston, ny (metropolitan statistical area)",5.0,  rpps: services: other,101.171,101.348,100.183,99.528,99.769,101.565,98.162,101.596,101.992,102.8,98.218,98.854,99.531,99.966,96.712,-2.8322834091890994,kingston,ny,kingston
28940,"knoxville, tn (metropolitan statistical area)",1.0,rpps: all items,92.141,91.604,93.274,94.022,94.859,93.503,93.076,92.945,93.891,93.353,89.039,90.883,89.522,90.105,91.336,2.026317553227132,knoxville,tn,knoxville
28940,"knoxville, tn (metropolitan statistical area)",2.0,  rpps: goods,96.955,94.656,96.778,96.448,96.294,96.729,96.989,95.847,96.572,96.476,92.353,94.569,94.297,93.902,94.401,0.1102898289447164,knoxville,tn,knoxville
28940,"knoxville, tn (metropolitan statistical area)",3.0,  rpps: services: housing,72.693,75.066,75.547,75.193,78.701,73.79,71.219,70.101,72.459,72.487,70.43,74.794,70.688,73.248,74.093,4.816942055228612,knoxville,tn,knoxville
28940,"knoxville, tn (metropolitan statistical area)",4.0,  rpps: services: utilities,80.215,80.63,81.312,84.136,84.14,82.301,84.357,83.784,82.933,80.89,77.399,75.258,73.268,75.552,77.536,5.825189714472895,knoxville,tn,knoxville
28940,"knoxville, tn (metropolitan statistical area)",5.0,  rpps: services: other,97.766,97.172,99.15,100.77,101.342,100.317,100.094,100.784,101.839,100.036,94.475,95.903,95.119,94.54,96.509,1.461327389901072,knoxville,tn,knoxville
29020,"kokomo, in (metropolitan statistical area)",1.0,rpps: all items,92.388,91.929,92.758,89.041,90.716,92.069,91.426,89.002,87.791,87.582,89.136,90.211,88.429,90.552,86.711,-1.9428015696208296,kokomo,in,kokomo
29020,"kokomo, in (metropolitan statistical area)",2.0,  rpps: goods,98.574,97.707,96.61,96.376,97.571,97.45,98.652,98.031,97.39,95.474,97.314,95.634,93.981,94.635,93.008,-1.0353156489077568,kokomo,in,kokomo
29020,"kokomo, in (metropolitan statistical area)",3.0,  rpps: services: housing,64.243,64.749,72.644,62.641,66.704,69.729,66.214,62.985,54.372,58.753,58.054,62.116,58.511,66.184,52.491,-10.288663670079137,kokomo,in,kokomo
29020,"kokomo, in (metropolitan statistical area)",4.0,  rpps: services: utilities,88.927,92.377,83.105,89.107,88.534,88.225,84.343,85.021,81.899,88.412,91.846,89.852,90.5,91.816,88.441,-2.2751381215469584,kokomo,in,kokomo
29020,"kokomo, in (metropolitan statistical area)",5.0,  rpps: services: other,99.693,99.318,98.67,95.764,96.116,97.257,96.311,94.741,96.113,94.808,95.975,98.295,97.519,97.696,97.331,-0.19278294486202932,kokomo,in,kokomo
29100,"la crosse-onalaska, wi-mn (metropolitan statistical area)",1.0,rpps: all items,95.961,97.356,96.046,94.6,94.523,93.411,96.354,94.404,94.659,93.111,94.626,93.868,89.506,94.775,91.12,1.8032310683082746,la crosse-onalaska,wi-mn,la crosse
29100,"la crosse-onalaska, wi-mn (metropolitan statistical area)",2.0,  rpps: goods,99.009,97.714,96.64,95.874,97.076,97.056,98.792,98.425,97.639,95.48,97.681,96.329,94.075,94.57,91.557,-2.676587828859953,la crosse-onalaska,wi-mn,la crosse
29100,"la crosse-onalaska, wi-mn (metropolitan statistical area)",3.0,  rpps: services: housing,79.388,89.774,85.526,84.689,82.796,75.07,91.22,86.2,85.477,82.352,84.064,77.017,60.652,86.905,72.352,19.290377893556688,la crosse-onalaska,wi-mn,la crosse
29100,"la crosse-onalaska, wi-mn (metropolitan statistical area)",4.0,  rpps: services: utilities,98.087,99.86,99.308,100.87,98.748,99.195,95.435,92.72,89.921,94.87,98.53,94.067,94.457,95.455,89.843,-4.8847623786484755,la crosse-onalaska,wi-mn,la crosse
29100,"la crosse-onalaska, wi-mn (metropolitan statistical area)",5.0,  rpps: services: other,99.997,99.581,98.973,96.801,96.861,98.083,96.447,94.903,96.124,95.043,95.502,98.227,97.684,97.745,97.57,-0.11670283772163745,la crosse-onalaska,wi-mn,la crosse
29180,"lafayette, la (metropolitan statistical area)",1.0,rpps: all items,89.046,88.975,90.038,91.25,92.591,91.009,93.55,92.426,92.813,91.831,90.374,89.949,90.27,90.893,89.685,-0.6480558325024856,lafayette,la,lafayette
29180,"lafayette, la (metropolitan statistical area)",2.0,  rpps: goods,96.42,93.983,96.673,96.148,95.485,96.145,96.309,95.373,96.067,95.855,93.542,95.052,94.559,95.153,93.857,-0.7423936378345776,lafayette,la,lafayette
29180,"lafayette, la (metropolitan statistical area)",3.0,  rpps: services: housing,55.84,63.995,61.646,62.869,69.588,61.777,72.288,66.607,69.367,67.262,67.572,63.258,62.747,63.085,62.296,-0.7187594626037906,lafayette,la,lafayette
29180,"lafayette, la (metropolitan statistical area)",4.0,  rpps: services: utilities,87.872,72.233,79.32,77.715,74.281,79.467,80.144,78.322,77.934,77.515,75.955,76.832,76.337,80.386,82.774,8.432346044513142,lafayette,la,lafayette
29180,"lafayette, la (metropolitan statistical area)",5.0,  rpps: services: other,97.563,96.646,98.208,99.686,100.432,100.095,100.12,100.511,101.245,99.356,98.287,97.132,99.569,98.907,97.511,-2.0669083750966735,lafayette,la,lafayette
29200,"lafayette-west lafayette, in (metropolitan statistical area)",1.0,rpps: all items,91.749,93.447,93.241,91.635,93.769,94.052,92.859,92.161,91.232,91.277,92.504,93.113,90.849,92.294,91.913,1.1711741461105711,lafayette-west lafayette,in,lafayette
29200,"lafayette-west lafayette, in (metropolitan statistical area)",2.0,  rpps: goods,93.471,94.95,95.954,95.835,97.163,96.984,98.14,97.735,96.943,95.269,97.314,95.634,93.981,94.635,93.008,-1.0353156489077568,lafayette-west lafayette,in,lafayette
29200,"lafayette-west lafayette, in (metropolitan statistical area)",3.0,  rpps: services: housing,74.006,79.707,79.515,76.371,83.367,82.956,77.811,78,72.305,76.349,74.103,75.605,69.299,75.311,76.093,9.803893274073214,lafayette-west lafayette,in,lafayette
29200,"lafayette-west lafayette, in (metropolitan statistical area)",4.0,  rpps: services: utilities,86.511,88.48,82.446,86.576,86.535,87.03,83.924,84.503,82.454,87.893,92.271,89.746,91.259,91.903,89.206,-2.2496411312856783,lafayette-west lafayette,in,lafayette
29200,"lafayette-west lafayette, in (metropolitan statistical area)",5.0,  rpps: services: other,98.437,98.303,97.762,94.931,95.732,96.455,95.609,93.761,94.662,93.672,95.975,98.295,97.519,97.696,97.331,-0.19278294486202932,lafayette-west lafayette,in,lafayette
29340,"lake charles, la (metropolitan statistical area)",1.0,rpps: all items,91.041,87.678,89.594,91.403,91.141,91.439,91.017,91.633,91.847,92.4,89.408,89.947,91.302,90.405,89.547,-1.9221922849444806,lake charles,la,lake charles
29340,"lake charles, la (metropolitan statistical area)",2.0,  rpps: goods,96.981,94.772,96.824,96.678,96.83,97.016,97.619,96.512,96.992,96.887,93.542,95.052,94.559,95.153,93.857,-0.7423936378345776,lake charles,la,lake charles
29340,"lake charles, la (metropolitan statistical area)",3.0,  rpps: services: housing,62.243,55.808,57.587,62.118,61.717,60.834,59.592,62.799,60.351,65.352,61.632,65.1,68.627,62.085,60.789,-11.421160767627892,lake charles,la,lake charles
29340,"lake charles, la (metropolitan statistical area)",4.0,  rpps: services: utilities,89.934,73.791,80.561,78.79,74.175,79.74,79.949,77.784,77.3,76.722,75.94,76.82,76.184,80.523,82.765,8.638296755224198,lake charles,la,lake charles
29340,"lake charles, la (metropolitan statistical area)",5.0,  rpps: services: other,98.252,97.893,99.425,100.901,101.307,100.647,100.564,101.229,102.527,100.65,98.287,97.132,99.569,98.907,97.511,-2.0669083750966735,lake charles,la,lake charles
29420,"lake havasu city-kingman, az (metropolitan statistical area)",1.0,rpps: all items,93.765,97.301,94.635,94.666,95.534,94.996,92.309,92.177,92.952,93.709,89.813,88.375,87.676,89.34,92.846,5.896710616360237,lake havasu city-kingman,az,lake havasu city
29420,"lake havasu city-kingman, az (metropolitan statistical area)",2.0,  rpps: goods,95.372,101.28,97.279,98.75,99.717,97.948,96.254,95.103,94.466,99.737,95.618,98.961,96.485,96.601,97.498,1.0499041301756804,lake havasu city-kingman,az,lake havasu city
29420,"lake havasu city-kingman, az (metropolitan statistical area)",3.0,  rpps: services: housing,82.815,86.251,79.835,74.587,76.264,77.619,70.14,70.038,75.619,71.055,69.456,58.895,63.988,73.342,86.328,34.912796149277995,lake havasu city-kingman,az,lake havasu city
29420,"lake havasu city-kingman, az (metropolitan statistical area)",4.0,  rpps: services: utilities,90.662,92.074,100.915,102.182,104.899,101.158,105.432,104.962,98.874,94.594,89.408,91.058,90.298,83.039,84.06,-6.908237170258477,lake havasu city-kingman,az,lake havasu city
29420,"lake havasu city-kingman, az (metropolitan statistical area)",5.0,  rpps: services: other,98.806,101.418,100.204,103.863,103.372,102.045,102.427,100.829,100.338,101.128,96.509,97.441,94.751,92.114,92.681,-2.1846735126806127,lake havasu city-kingman,az,lake havasu city
29460,"lakeland-winter haven, fl (metropolitan statistical area)",1.0,rpps: all items,96.877,95.371,95.527,96.954,96.072,95.194,96.001,96.734,96.39,95.916,94.495,93.617,93.246,96.097,96.231,3.2012097033652918,lakeland-winter haven,fl,lakeland
29460,"lakeland-winter haven, fl (metropolitan statistical area)",2.0,  rpps: goods,97.731,95.688,96.815,96.894,97.299,97.114,97.577,96.841,97.136,97.345,95.354,95.335,95.251,95.784,95.27,0.01994729714122817,lakeland-winter haven,fl,lakeland
29460,"lakeland-winter haven, fl (metropolitan statistical area)",3.0,  rpps: services: housing,89.991,87.981,84.439,87.785,83.77,82.493,83.398,85.866,82.41,82.967,82.971,85.764,84.571,89.612,89.985,6.401721630346103,lakeland-winter haven,fl,lakeland
29460,"lakeland-winter haven, fl (metropolitan statistical area)",4.0,  rpps: services: utilities,96.386,98.584,96.198,94.356,91.948,90.08,93.709,90.909,85.991,84.587,86.984,88.575,85.236,85.028,89.762,5.309962926462992,lakeland-winter haven,fl,lakeland
29460,"lakeland-winter haven, fl (metropolitan statistical area)",5.0,  rpps: services: other,99.088,97.925,99.302,100.897,100.588,99.623,100.458,101.461,102.263,100.876,98.827,95.938,95.897,99.643,99.852,4.1242166074016895,lakeland-winter haven,fl,lakeland
29540,"lancaster, pa (metropolitan statistical area)",1.0,rpps: all items,100.261,100.237,98.236,97.257,97.841,99.464,97.483,99.543,99.454,101.136,98.135,97.053,97.832,96.884,96.596,-1.2633903017417512,lancaster,pa,lancaster
29540,"lancaster, pa (metropolitan statistical area)",2.0,  rpps: goods,101.025,101.088,98.048,97.825,97.683,97.847,97.952,99.354,98.543,99.485,100.465,97.219,98.725,95.681,97.668,-1.0706507976702841,lancaster,pa,lancaster
29540,"lancaster, pa (metropolitan statistical area)",3.0,  rpps: services: housing,93.558,91.737,90.329,88.02,93.322,95.555,93.813,95.555,94.365,98.364,91.864,88.04,89.475,88.029,92.492,3.3718915898295734,lancaster,pa,lancaster
29540,"lancaster, pa (metropolitan statistical area)",4.0,  rpps: services: utilities,109.289,112.167,109.503,111.978,105.995,105.269,104.392,104.3,107.229,110.877,113.21,113.889,109.777,107.941,108.125,-1.5048689616221986,lancaster,pa,lancaster
