fips,msa,category,cumulative biden rpp percent change,year,rpp
37900,peoria,other services,0.1226868418362177,2014,96.684
37980,philadelphia-camden-wilmington,all items,-1.5738179258839418,2014,102.412
37980,philadelphia-camden-wilmington,goods,0.792879917227972,2014,97.707
37980,philadelphia-camden-wilmington,housing,0.522451530036627,2014,119.303
37980,philadelphia-camden-wilmington,utilities,0.8381415695591468,2014,105.789
37980,philadelphia-camden-wilmington,other services,-3.4497026616115876,2014,101.242
38060,phoenix-mesa-chandler,all items,0.8717055658789543,2014,99.121
38060,phoenix-mesa-chandler,goods,-3.1540491570820888,2014,98.178
38060,phoenix-mesa-chandler,housing,10.525700514369998,2014,101.371
38060,phoenix-mesa-chandler,utilities,-2.1898784884497147,2014,98.323
38060,phoenix-mesa-chandler,other services,1.4583681617480793,2014,99.119
38220,pine bluff,all items,-3.7568574250591986,2014,86.67
38220,pine bluff,goods,-1.4800767054785147,2014,96.26
38220,pine bluff,housing,-8.227381404598578,2014,49.631
38220,pine bluff,utilities,-1.49288094516813,2014,81.771
38220,pine bluff,other services,-3.463695009947952,2014,100.301
38300,pittsburgh,all items,-1.875627300100365,2014,94.464
38300,pittsburgh,goods,-1.0706507976702841,2014,100.614
38300,pittsburgh,housing,-3.419266599571613,2014,75.705
38300,pittsburgh,utilities,-2.4815857981856846,2014,94.91
38300,pittsburgh,other services,-2.746527812748647,2014,96.242
38340,pittsfield,all items,0.8914393680529039,2014,96.889
38340,pittsfield,goods,2.4420580026695853,2014,97.651
38340,pittsfield,housing,-11.910360434950586,2014,85.98
38340,pittsfield,utilities,-6.271680400273386,2014,126.2
38340,pittsfield,other services,4.234627083107762,2014,98.97
38540,pocatello,all items,-1.773731242623507,2014,89.575
38540,pocatello,goods,0.46217030975914386,2014,97.684
38540,pocatello,housing,-3.0210873619279797,2014,59.544
38540,pocatello,utilities,-10.489331283213295,2014,81.368
38540,pocatello,other services,-4.023210831721469,2014,98.928
38860,portland-south portland,all items,2.219211726638339,2014,94.559
38860,portland-south portland,goods,1.5743205907469808,2014,98.674
38860,portland-south portland,housing,0.8717803566374249,2014,77.165
38860,portland-south portland,utilities,0.5071581323511886,2014,120.935
38860,portland-south portland,other services,3.306435932335209,2014,97.093
38900,portland-vancouver-hillsboro,all items,2.842553191489362,2014,102.137
38900,portland-vancouver-hillsboro,goods,4.522800897084483,2014,100.361
38900,portland-vancouver-hillsboro,housing,-0.5878485516494496,2014,118.429
38900,portland-vancouver-hillsboro,utilities,-5.637088254061245,2014,97.546
38900,portland-vancouver-hillsboro,other services,3.9935481943905096,2014,99.261
38940,port st. lucie,all items,-0.29914313238351337,2014,99.849
38940,port st. lucie,goods,0.01994729714122817,2014,97.577
38940,port st. lucie,housing,-10.305633628537587,2014,103.27
38940,port st. lucie,utilities,6.125066180363537,2014,93.734
38940,port st. lucie,other services,4.1242166074016895,2014,100.458
39100,poughkeepsie-newburgh-middletown,all items,0.3028285279067506,2014,(na)
39100,poughkeepsie-newburgh-middletown,goods,-1.0211504286253554,2014,(na)
39100,poughkeepsie-newburgh-middletown,housing,7.813249480360277,2014,(na)
39100,poughkeepsie-newburgh-middletown,utilities,-6.293415832366556,2014,(na)
39100,poughkeepsie-newburgh-middletown,other services,-0.8795488735683131,2014,(na)
39150,prescott valley-prescott,all items,-0.5352411803194234,2014,96.421
39150,prescott valley-prescott,goods,1.0499041301756804,2014,97.806
39150,prescott valley-prescott,housing,-0.5512340797223749,2014,86.609
39150,prescott valley-prescott,utilities,-6.4850745466467465,2014,101.583
39150,prescott valley-prescott,other services,-2.1846735126806127,2014,99.953
39300,providence-warwick,all items,2.1929177606671226,2014,100.629
39300,providence-warwick,goods,2.8962220979305573,2014,99.123
39300,providence-warwick,housing,-3.0559505712744564,2014,108.671
39300,providence-warwick,utilities,-12.600915522263831,2014,122.266
39300,providence-warwick,other services,3.821012131443603,2014,98.524
39340,provo-orem,all items,-0.037967874959118256,2014,98.096
39340,provo-orem,goods,-0.11180137325838642,2014,96.362
39340,provo-orem,housing,15.124167811476275,2014,95.573
39340,provo-orem,utilities,-9.178082191780828,2014,92.237
39340,provo-orem,other services,-3.776317023116269,2014,100.894
39380,pueblo,all items,0.3181465469460217,2014,92.064
39380,pueblo,goods,0.22594987453013748,2014,96.316
39380,pueblo,housing,8.767566223106577,2014,65.944
39380,pueblo,utilities,2.1774125222401164,2014,96.767
39380,pueblo,other services,-3.1140077533300166,2014,101.755
39460,punta gorda,all items,-2.903095286263407,2014,96.848
39460,punta gorda,goods,0.01994729714122817,2014,97.577
39460,punta gorda,housing,-21.78153673740982,2014,87.718
39460,punta gorda,utilities,5.420805511643818,2014,93.206
39460,punta gorda,other services,4.1242166074016895,2014,100.458
39540,racine,all items,-3.263127616734318,2014,95.388
39540,racine,goods,-2.492427060636657,2014,95.347
39540,racine,housing,-13.125742926117912,2014,88.03
39540,racine,utilities,-6.9809563237425,2014,99.059
39540,racine,other services,-0.24861878453038164,2014,97.454
39580,raleigh-cary,all items,3.102107546715023,2014,98.353
39580,raleigh-cary,goods,0.3844703318806468,2014,97.304
39580,raleigh-cary,housing,8.49715965147314,2014,95.429
39580,raleigh-cary,utilities,-4.0501983608234555,2014,90.917
39580,raleigh-cary,other services,4.332572314265966,2014,100.564
39660,rapid city,all items,-3.7950784896054337,2014,91.933
39660,rapid city,goods,-2.799119006504056,2014,98.396
39660,rapid city,housing,2.6005117422035284,2014,71.549
39660,rapid city,utilities,-0.8329904245025915,2014,80.202
39660,rapid city,other services,-6.860554856005524,2014,96.439
39740,reading,all items,0.2874131772693775,2014,97.392
39740,reading,goods,-1.0706507976702841,2014,97.952
39740,reading,housing,13.92464163133454,2014,93.186
39740,reading,utilities,-2.491868545936052,2014,104.375
39740,reading,other services,-2.746527812748647,2014,97.869
39820,redding,all items,4.24071934495404,2014,99.927
39820,redding,goods,4.3525352247675615,2014,96.655
39820,redding,housing,5.569554671125455,2014,99.363
39820,redding,utilities,5.512422924126113,2014,121.336
39820,redding,other services,3.511164647440047,2014,100.929
39900,reno,all items,-0.2780229927044341,2014,100.102
39900,reno,goods,0.7038817312583823,2014,96.263
39900,reno,housing,10.540393625374248,2014,103.132
39900,reno,utilities,-3.43363878214602,2014,107.416
39900,reno,other services,-3.3923350205929603,2014,101.714
40060,richmond,all items,1.8760689108580555,2014,98.511
40060,richmond,goods,0.5196632162428773,2014,96.665
40060,richmond,housing,-2.6636783752156856,2014,100.32
40060,richmond,utilities,-0.3302444250544037,2014,90.8
40060,richmond,other services,4.695374062345471,2014,99.743
40140,riverside-san bernardino-ontario,all items,2.0940650570280264,2014,107.05
40140,riverside-san bernardino-ontario,goods,-0.32714739158374245,2014,104.723
40140,riverside-san bernardino-ontario,housing,2.2758937335739957,2014,125.086
40140,riverside-san bernardino-ontario,utilities,3.3009238434656316,2014,130.17
40140,riverside-san bernardino-ontario,other services,3.8215051104517013,2014,101.657
40220,roanoke,all items,2.3833542107771857,2014,93.137
40220,roanoke,goods,0.5196632162428773,2014,95.429
40220,roanoke,housing,2.150058486046896,2014,75.827
40220,roanoke,utilities,-0.2990391169550687,2014,91.049
40220,roanoke,other services,4.695374062345471,2014,99.579
40340,rochester,all items,-4.924867899603705,2014,95.961
40340,rochester,goods,-1.7144399012017693,2014,97.697
40340,rochester,housing,-10.055205047318614,2014,94.239
40340,rochester,utilities,2.7443927211172325,2014,88.057
40340,rochester,other services,-5.678335383524804,2014,95.829
40380,rochester,all items,-2.246452699234073,2014,98.109
40380,rochester,goods,-2.126385449230643,2014,97.027
40380,rochester,housing,-1.2786953600963646,2014,95.375
40380,rochester,utilities,-1.2501796235091185,2014,133.446
40380,rochester,other services,-2.8322834091890994,2014,98.162
40420,rockford,all items,-1.2602476888191085,2014,93.397
40420,rockford,goods,-3.7716182007700723,2014,98.524
40420,rockford,housing,-5.117652688715999,2014,75.517
40420,rockford,utilities,8.391498529972836,2014,86.723
40420,rockford,other services,0.1226868418362177,2014,97.063
40580,rocky mount,all items,4.645922746781123,2014,89.052
40580,rocky mount,goods,0.3844703318806468,2014,97.304
40580,rocky mount,housing,-1.6399805919456552,2014,54.345
40580,rocky mount,utilities,-4.533684640894022,2014,90.417
40580,rocky mount,other services,4.332572314265966,2014,100.564
40660,rome,all items,5.409568369485919,2014,88.022
40660,rome,goods,0.026247821430827212,2014,91.384
40660,rome,housing,17.93593490344393,2014,56.886
40660,rome,utilities,2.396273890465228,2014,96.949
40660,rome,other services,4.5145421865310045,2014,98.335
40900,sacramento-roseville-folsom,all items,2.7972682196650713,2014,103.041
40900,sacramento-roseville-folsom,goods,4.3525352247675615,2014,96.655
40900,sacramento-roseville-folsom,housing,-1.825798646892777,2014,123.353
40900,sacramento-roseville-folsom,utilities,5.938254992507414,2014,120.092
40900,sacramento-roseville-folsom,other services,3.511164647440047,2014,100.929
40980,saginaw,all items,-2.1704171024369474,2014,90.535
40980,saginaw,goods,-1.9156228977800525,2014,98.428
40980,saginaw,housing,-9.97757664042425,2014,61.559
40980,saginaw,utilities,-5.980588206603912,2014,95.863
40980,saginaw,other services,0.25165210630766527,2014,96.634
41060,st. cloud,all items,0.2499372428320391,2014,94.57
41060,st. cloud,goods,-1.7144399012017693,2014,98.656
41060,st. cloud,housing,26.064474314537712,2014,82.924
41060,st. cloud,utilities,3.7428175363223586,2014,89.077
41060,st. cloud,other services,-5.678335383524804,2014,96.507
41100,st. george,all items,-1.1432505450259252,2014,94.318
41100,st. george,goods,-0.11180137325838642,2014,98.416
41100,st. george,housing,6.220753101415803,2014,80.081
41100,st. george,utilities,-8.975287465853494,2014,86.061
41100,st. george,other services,-3.776317023116269,2014,98.893
41140,st. joseph,all items,-0.7112699297834326,2014,90.171
41140,st. joseph,goods,-2.1671309773478975,2014,97.934
41140,st. joseph,housing,6.596291833761936,2014,62.903
41140,st. joseph,utilities,0.2731230491210832,2014,83.891
41140,st. joseph,other services,-4.884911808824299,2014,96.009
41180,st. louis,all items,1.5494348502037991,2014,96.873
41180,st. louis,goods,-2.331628589796479,2014,99.062
41180,st. louis,housing,2.020459705604739,2014,84.854
41180,st. louis,utilities,-17.245467675526523,2014,85.418
41180,st. louis,other services,4.304142632406921,2014,99.834
41420,salem,all items,3.8657494597863,2014,97.695
41420,salem,goods,4.47493747544534,2014,100.292
41420,salem,housing,3.195850673954908,2014,89.051
41420,salem,utilities,-6.360367981389432,2014,98.355
41420,salem,other services,4.1644250503118405,2014,99.063
41500,salinas,all items,2.544010012788065,2014,106.542
41500,salinas,goods,4.3525352247675615,2014,96.655
41500,salinas,housing,-3.2586743327086594,2014,150.992
41500,salinas,utilities,7.793735676088616,2014,121.216
41500,salinas,other services,3.511164647440047,2014,100.929
41540,salisbury,all items,4.913138790662827,2014,95.509
41540,salisbury,goods,0.08810480276062051,2014,91.015
41540,salisbury,housing,10.833563890755304,2014,93.143
41540,salisbury,utilities,-3.3054388923218783,2014,103.891
41540,salisbury,other services,5.48067905202482,2014,99.245
41620,salt lake city,all items,-1.623583605815707,2014,100.272
41620,salt lake city,goods,-0.11180137325838642,2014,96.423
41620,salt lake city,housing,3.6260764358408597,2014,110.71
41620,salt lake city,utilities,-9.154204835656293,2014,92.329
41620,salt lake city,other services,-3.776317023116269,2014,100.832
41660,san angelo,all items,-2.4354818338736233,2014,96.689
41660,san angelo,goods,-2.830737279335409,2014,97.332
41660,san angelo,housing,-3.885169284924302,2014,86.935
41660,san angelo,utilities,1.7397713844461802,2014,93.218
41660,san angelo,other services,-2.223362924492223,2014,100.228
41700,san antonio-new braunfels,all items,-1.797680878086053,2014,97.681
41700,san antonio-new braunfels,goods,-2.830737279335409,2014,97.069
41700,san antonio-new braunfels,housing,1.2411859745984835,2014,92.672
41700,san antonio-new braunfels,utilities,1.2494573952626347,2014,92.94
41700,san antonio-new braunfels,other services,-2.223362924492223,2014,100.146
41740,san diego-chula vista-carlsbad,all items,-0.49011514229850717,2014,110.871
41740,san diego-chula vista-carlsbad,goods,1.3123654404193588,2014,101.141
41740,san diego-chula vista-carlsbad,housing,-0.3867466159671096,2014,182.579
41740,san diego-chula vista-carlsbad,utilities,-1.2179939284290688,2014,142.663
41740,san diego-chula vista-carlsbad,other services,-0.40622424741867946,2014,100.969
41860,san francisco-oakland-berkeley,all items,-1.2687379616447538,2014,114.029
41860,san francisco-oakland-berkeley,goods,1.223092841855772,2014,108.816
41860,san francisco-oakland-berkeley,housing,-9.079294028496156,2014,198.09
41860,san francisco-oakland-berkeley,utilities,2.0502850896262084,2014,135.091
41860,san francisco-oakland-berkeley,other services,0.7671488745306639,2014,103.176
41940,san jose-sunnyvale-santa clara,all items,1.6644614977507282,2014,115.593
41940,san jose-sunnyvale-santa clara,goods,4.3525352247675615,2014,108.613
41940,san jose-sunnyvale-santa clara,housing,-4.937260319750257,2014,229.874
41940,san jose-sunnyvale-santa clara,utilities,8.067509259612809,2014,133.622
41940,san jose-sunnyvale-santa clara,other services,3.511164647440047,2014,103.102
42020,san luis obispo-paso robles,all items,1.2471900008992003,2014,106.044
42020,san luis obispo-paso robles,goods,4.3525352247675615,2014,96.655
42020,san luis obispo-paso robles,housing,-4.320562587218694,2014,142.795
42020,san luis obispo-paso robles,utilities,5.86916062515088,2014,119.176
42020,san luis obispo-paso robles,other services,3.511164647440047,2014,100.929
42100,santa cruz-watsonville,all items,2.7299841467456063,2014,113.748
42100,santa cruz-watsonville,goods,4.3525352247675615,2014,108.816
42100,santa cruz-watsonville,housing,-2.502239789196306,2014,179.484
42100,santa cruz-watsonville,utilities,5.241059904335275,2014,132.865
42100,santa cruz-watsonville,other services,3.511164647440047,2014,103.176
42140,santa fe,all items,-1.7434517030748498,2014,101.603
42140,santa fe,goods,0.5908312882803072,2014,96.795
42140,santa fe,housing,-0.7587466629197698,2014,112.151
42140,santa fe,utilities,0.11253766381491007,2014,101.427
42140,santa fe,other services,-3.406348907900107,2014,101.193
42200,santa maria-santa barbara,all items,1.8348049905265766,2014,107.49
42200,santa maria-santa barbara,goods,4.3525352247675615,2014,96.655
42200,santa maria-santa barbara,housing,-5.187718196936153,2014,161.105
42200,santa maria-santa barbara,utilities,7.344108675827804,2014,119.67
42200,santa maria-santa barbara,other services,3.511164647440047,2014,100.929
42220,santa rosa-petaluma,all items,0.8435376588916601,2014,113.207
42220,santa rosa-petaluma,goods,4.3525352247675615,2014,108.816
42220,santa rosa-petaluma,housing,-10.60663416067302,2014,166.342
42220,santa rosa-petaluma,utilities,6.420952582110044,2014,134.572
42220,santa rosa-petaluma,other services,3.511164647440047,2014,103.176
42340,savannah,all items,4.18357958543053,2014,96.504
